#Scientific name,Protein,BioSample,Isolate,Contig,Start,Stop,Strand,Element symbol,Element name,Type,Scope,Subtype,Class,Subclass,Method,% Coverage of reference,% Identity to reference
"Escherichia coli","HGU1776572.1","SAMD00876497","PDT002621618.1","DBFIAF010000279.1",10099,11724,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGU1276991.1","SAMD00876577","PDT002621698.1","DBFHWD010000027.1",43372,44997,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGW6518510.1","SAMN44286726","PDT002629785.1","DBFRPP010000023.1",46914,48539,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGW6459828.1","SAMN44286721","PDT002629791.1","DBFRPJ010000035.1",42273,43898,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN47378869","PDT002683982.1","NZ_JBMDZJ010000011.1",54555,56180,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN41222827","PDT002689218.1","JBDITF010000027.1",52506,54128,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN46813842","PDT002695084.1","NZ_JBLRBN010000020.1",48298,49923,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN47936890","PDT002730816.1","NZ_JBNEGR010000013.1",27989,29614,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN47936885","PDT002730820.1","NZ_JBNEGN010000062.1",27496,29121,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN47936880","PDT002730825.1","NZ_JBNEGI010000051.1",3521,5146,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN40212854","PDT002741601.1","JBAOPD010000009.1",36492,38114,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN40212725","PDT002744975.1","JBAOUB010000045.1",10943,12565,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA117964858","PDT002745452.1","CBDGKM010000062.1",3438,5060,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA117993670","PDT002745521.1","CBDHMO010000022.1",8405,10027,"-","mcr-1.32","phosphoethanolamine--lipid A transferase MCR-1.32","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA117993718","PDT002745722.1","CBDHPY010000026.1",10151,11773,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA117964849","PDT002745818.1","CBDFSW010000045.1",3571,5193,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA117965183","PDT002745955.1","CBDGAZ010000048.1",7239,8861,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA117964846","PDT002745999.1","CBDFSD010000047.1",27887,29509,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA117992984","PDT002746078.1","CBDGPD010000036.1",389,2011,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","HHJ4126183.1","SAMN48191458","PDT002746572.1","DBIIBO010000077.1",3437,5062,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN48947181","PDT002807599.1","NZ_JBPBTN010000027.1",10168,11793,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN40926342","PDT002818578.1","NZ_JBBXHG010000038.1",3444,5069,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN50279188","PDT002871479.1","NZ_JBPXAR010000037.1",36699,38324,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN41919415","PDT002882582.1","NZ_JBFEAY010000029.1",28694,30319,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN41919414","PDT002882583.1","NZ_JBFEAZ010000030.1",28694,30319,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN34205922","PDT002908301.1","JARWXM010000028.1",10993,12615,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN34205897","PDT002908325.1","JARWWN010000016.1",93674,95296,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN34205891","PDT002908332.1","JARWWH010000017.1",13742,15364,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN43408436","PDT002948623.1","NZ_JBHDZP010000027.1",4717,6342,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN44571234","PDT002952000.1","NZ_JBIZWI010000025.1",52885,54510,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN44236968","PDT002955957.1","NZ_JBROVO010000029.1",48443,50068,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN48916128","PDT002967905.1","JBRVPF010000019.1",55570,57192,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN48916121","PDT002967910.1","JBRVPM010000028.1",55762,57384,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN48923890","PDT002968327.1","JBRVXC010000024.1",17073,18695,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN48924183","PDT002968613.1","JBRWIC010000032.1",11435,13057,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN48134996","PDT002982623.1","NZ_JBRZSB010000007.1",89665,91290,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN48924536","PDT002982658.1","NZ_JBSAUW010000030.1",24425,26050,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN53539971","PDT003017218.1","NZ_JBSQDE010000002.1",25066,26691,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN54331487","PDT003045902.1","NZ_JBTHIR010000026.1",51176,52801,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN04376760","PDT000124642.1","NZ_LVMY01000183.1",190,1815,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN05257103","PDT000136715.1","NZ_MACN01000005.1",264937,266562,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EFI7471873.1","SAMN05363747","PDT000137641.2","AASZVC010000051.1",27419,29044,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN05346848","PDT000149831.1","NZ_CP016405.1",18136,19761,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_023332837.1","SAMN05567372","PDT000188347.1","NZ_MOYV01000024.1",1311,2930,"-","mcr-10.1","phosphoethanolamine--lipid A transferase MCR-10.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_076611062.1","SAMN05938917","PDT000212782.1","NZ_MSRB01000031.1",3521,5146,"+","mcr-1.4","phosphoethanolamine--lipid A transferase MCR-1.4","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EOP8205792.1","SAMN07327347","PDT000224270.4","AASNIR020000026.1",49157,50782,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN06020345","PDT000238523.1","NZ_MVPB01000085.1",898,2523,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07792806","PDT000276021.1","NZ_CP024127.1",1522403,1524028,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08534265","PDT000289901.1","NZ_PTNR01000017.1",51200,52825,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08534271","PDT000289912.1","NZ_PTNL01000023.1",53268,54893,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08663435","PDT000304274.1","NZ_CP028167.1",32980,34605,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMEA3996552","PDT000338210.1","NZ_LT594504.1",2658741,2660366,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08148414","PDT000346539.1","NZ_PJFP01000018.1",35050,36675,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08148410","PDT000346542.1","NZ_PJFT01000006.1",170102,171727,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08148391","PDT000346552.1","NZ_PJGM01000045.1",1821,3446,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08148403","PDT000346587.1","NZ_PJGA01000051.1",3521,5146,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08148350","PDT000346609.1","NZ_PJIB01000027.1",29209,30834,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08148346","PDT000346611.1","NZ_PJIF01000028.1",9040,10665,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556663","PDT000346637.1","NZ_NRUF01000096.1",46002,47627,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556610","PDT000346811.1","NZ_NRWG01000069.1",977,2602,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556588","PDT000346833.1","NZ_NRXC01000032.1",27555,29180,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556558","PDT000346854.1","NZ_NRYG01000155.1",12480,14105,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556524","PDT000346896.1","NZ_NRZO01000055.1",286,1911,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556522","PDT000346898.1","NZ_NRZQ01000048.1",10382,12007,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556609","PDT000346936.1","NZ_NRWH01000030.1",105452,107077,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMEA4811070","PDT000360977.1","NZ_UIHW01000031.1",10067,11692,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN10358851","PDT000411269.1","NZ_RHMI01000016.1",37436,39061,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08290419","PDT000412507.1","NZ_PQTD01000030.1",6206,7831,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08290410","PDT000412510.1","NZ_PQTM01000029.1",9554,11179,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN10476547","PDT000414203.1","NZ_RQTN01000041.1",264,1889,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAJ6757150.1","SAMN07682677","PDT000417122.1","DABICM010000023.1",16616,18241,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAJ6640723.1","SAMN07682634","PDT000417145.1","DABIBQ010000032.1",52783,54408,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAJ6540157.1","SAMN07682648","PDT000417158.1","DABIBF010000019.1",11061,12686,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAJ6621705.1","SAMN07682700","PDT000417180.1","DABIAL010000027.1",9295,10920,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN10667090","PDT000435646.1","NZ_CP034785.1",15652,17277,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN10768946","PDT000474438.1","NZ_CP035313.1",12474,14099,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMEA4976254","PDT000645478.2","UWJK01000057.1",26434,28056,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976255","PDT000645482.2","UWJJ01000006.1",157883,159505,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976284","PDT000645507.2","UWKL01000004.1",181442,183064,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976311","PDT000645531.2","UWLI01000053.1",3439,5061,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976319","PDT000645539.2","UWLR01000035.1",27424,29046,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976347","PDT000645590.2","UWMU01000044.1",25066,26688,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976362","PDT000645648.2","UWNG01000001.1",2370418,2372040,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN13829544","PDT000668912.1","NZ_CP047659.1",58946,60571,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN13107361","PDT000669032.1","NZ_WHZO01000015.1",25170,26795,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN14134940","PDT000708211.1","NZ_JAALBB010000027.1",47497,49122,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN14134898","PDT000708235.1","NZ_JAALCN010000027.1",11810,13435,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EFO5587917.1","SAMN14912215","PDT000734965.1","AATRQT010000030.1",10866,12491,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EFO5013314.1","SAMN14912140","PDT000734968.1","AATRLQ010000024.1",8956,10581,"-","mcr-1","MCR-1 family phosphoethanolamine--lipid A transferase","AMR","core","AMR","COLISTIN","COLISTIN","BLASTP",100.0,99.63
"Escherichia coli","HAK9660932.1","SAMEA6658724","PDT000750139.1","DABMJZ010000045.1",13,1638,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN14826402","PDT000751445.1","NZ_JABFON010000003.1",12725,14350,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN11246532","PDT000824311.1","JACFHP010000059.1",3555,5177,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN11246522","PDT000824321.1","JACFHF010000059.1",3555,5177,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
